MOVIES,SENTENCE,tag,word
,,NN,burt
,,NN,s
,,NNS,bees
Kevin James: Sweat the Small Stuff,SENTENCE  #5628,NN,kevin
,,VBZ,james
,,DT,the
,,JJ,big
,,NN,sweaty
,,JJ,funny
,,NN,man
,,IN,from
,,DT,the
,,NN,hit
,,VBD,sitcom
,,DT,the
,,NN,king
,,IN,of
,,NNS,queens
,,NNS,performs
,,PRP$,his
,,NNS,talents
,,IN,on
,,NN,stage
Ghost in the Machine,SENTENCE  #5629,VBZ,follows
,,DT,the
,,JJ,extraordinary
,,NN,story
,,IN,of
,,NN,tanya
,,NN,smith
,,CC,and
,,WRB,how
,,PRP,she
,,VBD,created
,,DT,a
,,JJ,sophisticated
,,NN,wire
,,NN,fraud
,,NN,scheme
,,CC,and
,,VBD,outwitted
,,DT,the
,,NN,fbi
,,CC,and
,,NNS,prosecutors
,,WP,who
,,VBD,underestimated
,,PRP$,her
,,NN,intelligence
,,IN,for
,,NNS,years
,,IN,before
,,PRP$,her
,,NN,life
,,RB,ultimately
,,VBD,fell
,,RB,apart
Iyore,SENTENCE  #5630,IN,iyore
,,DT,the
,,NN,return
,,CC,or
,,IN,as
,,NNS,i
,,IN,like
,,TO,to
,,VB,call
,,PRP,it
,,VBG,playing
,,IN,with
,,NN,reincarnation
,,VBZ,is
,,DT,a
,,JJ,twisted
,,NN,tale
,,IN,of
,,NN,love
,,VBG,transcending
,,IN,from
,,CD,one
,,NN,lifetime
,,TO,to
,,DT,another
,,CC,and
,,VBG,growing
,,JJR,stronger
,,DT,each
,,NN,time
,,PRP,it
,,VBZ,is
,,VBN,reenacted
,,JJ,see
,,JJ,full
,,NN,summary
Revelations,SENTENCE  #5631,DT,this
,,NN,anatomy
,,IN,of
,,DT,a
,,NN,marriage
,,VBZ,explores
,,NNS,complications
,,NN,sexuality
,,CC,and
,,NN,guilt
A 3 Minute Hug,SENTENCE  #5632,WRB,how
,,MD,would
,,PRP,you
,,VB,feel
,,IN,if
,,PRP,you
,,VBD,had
,,DT,no
,,RBR,more
,,IN,than
,,CD,three
,,NNS,minutes
,,TO,to
,,VB,hug
,,PRP$,your
,,NNS,parents
,,NNS,nieces
,,CC,and
,,NN,nephew
,,IN,of
,,NNS,grandparents
,,IN,after
,,JJR,more
,,IN,than
,,DT,a
,,NN,decade
,,NN,apart
Mudbloods,SENTENCE  #5633,VBZ,follows
,,DT,the
,,JJ,resilient
,,NNS,underdogs
,,IN,of
,,DT,the
,,JJ,ucla
,,NN,quidditch
,,NN,team
,,IN,as
,,PRP,they
,,VBP,help
,,VB,transform
,,NN,harry
,,NN,potter
,,VBP,s
,,JJ,fictional
,,NN,sport
,,IN,into
,,DT,a
,,JJ,real
,,NN,life
,,NN,phenomenon
,,CC,and
,,VB,make
,,PRP$,their
,,NN,way
,,TO,to
,,DT,the
,,JJ,fifth
,,JJ,annual
,,NN,quidditch
,,NN,world
,,NN,cup
,,IN,in
,,JJ,new
,,NN,york
,,NN,city
Klockorna i Gamla sta'n,SENTENCE  #5634,DT,an
,,RB,extremely
,,NN,kind
,,NN,bailiff
,,IN,in
,,NN,gamla
,,JJ,stan
,,JJ,old
,,NN,town
,,IN,of
,,NN,stockholm
,,VBZ,helps
,,RP,out
,,NNS,clients
,,IN,in
,,NN,difficulty
,,IN,by
,,VBG,supporting
,,PRP,them
,,IN,with
,,NN,money
,,IN,from
,,PRP$,his
,,JJ,own
,,NN,pocket
,,PRP$,his
,,NN,neighbor
,,VBZ,is
,,DT,a
,,NN,jazz
,,NN,musician
,,WP,who
,,VBZ,plays
,,IN,in
,,DT,the
,,NNS,evenings
,,IN,at
,,DT,a
,,NN,restaurant
,,IN,for
,,DT,a
,,NN,living
La guerra contra las mujeres,SENTENCE  #5635,DT,a
,,JJ,documentary
,,VBG,examining
,,DT,the
,,JJ,global
,,NN,phenomenon
,,IN,of
,,NN,rape
,,IN,as
,,DT,a
,,NN,weapon
,,IN,of
,,NN,war
,,IN,in
,,JJ,various
,,NN,conflict
,,NNS,zones
,,VBG,including
,,NN,bosnia
,,CC,and
,,DT,the
,,JJ,democratic
,,NN,republic
,,IN,of
,,NN,congo
Gamunui wigi: Gamunui yeonggwang 2,SENTENCE  #5636,NN,mrs
,,NN,hong
,,VBZ,is
,,DT,the
,,NN,crime
,,NN,boss
,,IN,for
,,DT,a
,,JJ,large
,,NN,mafia
,,NN,group
,,PRP,she
,,NNS,orders
,,PRP,her
,,CD,two
,,NNS,sons
,,VBP,kyung
,,NN,jae
,,CC,and
,,NN,suk
,,NN,jae
,,TO,to
,,VB,find
,,DT,an
,,JJ,elite
,,NN,wife
,,IN,for
,,PRP$,her
,,JJS,eldest
,,NN,son
,,IN,in
,,NN,jae
,,IN,in
,,NN,jae
,,RB,then
,,VBZ,meets
,,JJ,beautiful
,,NN,jin
,,NN,kyung
,,VBP,see
,,JJ,full
,,NN,summary
Snack World,SENTENCE  #5637,NN,welcome
,,TO,to
,,VB,snack
,,NN,world
,,DT,this
,,VBZ,is
,,DT,a
,,JJ,nutty
,,NN,universe
,,VBN,filled
,,IN,with
,,NNS,dreams
,,CC,and
,,NNS,adventures
,,RB,here
,,PRP,you
,,MD,can
,,VB,find
,,NN,everything
,,IN,from
,,NNS,dragons
,,TO,to
,,VB,smart
,,NNS,devices
,,TO,to
,,VB,chup
,,DT,the
,,JJ,hyperactive
,,NN,hero
,,IN,of
,,DT,this
,,NN,story
Lynne Koplitz: Hormonal Beast,SENTENCE  #5638,JJ,unabashed
,,JJ,comedian
,,NN,lynne
,,NN,koplitz
,,VBZ,offers
,,DT,a
,,NN,woman
,,JJ,s
,,NN,take
,,IN,on
,,VBG,being
,,VBN,crazy
,,DT,the
,,NNS,benefits
,,IN,of
,,NN,childlessness
,,CC,and
,,DT,the
,,CD,three
,,NNS,things
,,DT,all
,,NNS,men
,,RB,really
,,VBP,want
Secret Unrequited Love,SENTENCE  #5639,VB,add
,,DT,a
,,NN,plot
Daemonium: Underground Soldier,SENTENCE  #5640,DT,the
,,NN,story
,,IN,of
,,NN,daemonium
,,NNS,begins
,,IN,in
,,DT,an
,,JJ,alternate
,,NN,universe
,,TO,to
,,VB,ours
,,IN,in
,,WDT,which
,,NN,magic
,,CC,and
,,NN,technology
,,NN,coexist
,,IN,with
,,NNS,humans
,,CC,and
,,NNS,demons
,,IN,in
,,NN,daemonium
,,PRP,we
,,VBP,see
,,JJ,razor
,,NN,rise
,,TO,to
,,NN,power
,,PRP,he
,,MD,will
,,VB,be
,,DT,the
,,JJ,new
,,NN,see
,,JJ,full
,,NN,summary
A Tale of Two Kitchens,SENTENCE  #5641,CD,two
,,NNS,countries
,,CD,two
,,NNS,restaurants
,,CD,one
,,NN,vision
,,DT,a
,,NN,tale
,,IN,of
,,CD,two
,,NNS,kitchens
,,VBZ,explores
,,DT,the
,,NNS,ways
,,IN,in
,,WDT,which
,,DT,a
,,NN,restaurant
,,MD,can
,,VB,serve
,,IN,as
,,DT,a
,,NN,place
,,IN,of
,,DT,both
,,NN,dignity
,,CC,and
,,NN,community
Hannibal Buress: Hannibal Takes Edinburgh,SENTENCE  #5642,JJ,hannibal
,,NN,buress
,,NNS,performs
,,IN,at
,,DT,the
,,JJ,edinburgh
,,NN,fringe
,,NN,festival
,,WDT,which
,,VBZ,consists
,,IN,of
,,VBG,doing
,,DT,a
,,NN,show
,,DT,every
,,NN,day
,,IN,for
,,CD,28
,,NNS,days
,,PRP,it
,,VBZ,shows
,,DT,the
,,NN,progression
,,IN,of
,,NN,buress
,,JJ,s
,,NNS,sets
,,IN,from
,,PRP$,his
,,JJ,first
,,TO,to
,,JJ,last
,,NN,day
Ripple,SENTENCE  #5643,NN,movie
,,VBN,based
,,IN,on
,,DT,the
,,JJ,short
,,NN,story
,,IN,by
,,NN,max
,,NN,taxe
Carlos Almaraz: Playing with Fire,SENTENCE  #5644,IN,explore
,,DT,the
,,NN,life
,,IN,of
,,NN,carlos
,,IN,almaraz
,,DT,a
,,JJ,chicano
,,NN,activist
,,JJ,sexual
,,NN,outlaw
,,CC,and
,,JJ,visionary
,,NN,painter
,,IN,of
,,DT,some
,,IN,of
,,DT,the
,,RBS,most
,,JJ,unforgettable
,,NNS,images
,,IN,of
,,JJ,southern
,,NN,california
Presos,SENTENCE  #5645,DT,a
,,JJ,young
,,NN,girl
,,VBZ,gets
,,VBN,involved
,,IN,in
,,DT,a
,,NN,family
,,NN,drama
,,WRB,when
,,PRP,she
,,VBZ,starts
,,DT,a
,,JJ,secret
,,NN,friendship
,,IN,with
,,DT,a
,,NN,prison
,,NN,inmate
,,DT,all
,,NNS,parts
,,VBN,involved
,,RB,inside
,,CC,and
,,RB,outside
,,MD,will
,,VB,have
,,TO,to
,,VB,deal
,,IN,with
,,DT,the
,,NNS,consequences
,,IN,of
,,NN,see
,,JJ,full
,,NN,summary
Apenstreken,SENTENCE  #5646,VBN,set
,,IN,around
,,CD,1900
,,JJ,apenstreken
,,NN,monkey
,,NN,business
,,VBZ,tells
,,DT,the
,,NN,story
,,IN,of
,,JJ,orphan
,,NN,wim
,,WP,who
,,RB,badly
,,VBZ,wants
,,TO,to
,,VB,go
,,TO,to
,,NN,school
,,RB,instead
,,IN,of
,,VBG,spending
,,PRP$,his
,,NN,time
,,VBG,doing
,,VBN,forced
,,NN,labor
,,IN,in
,,DT,the
,,NN,city
,,NN,s
,,NN,factory
,,IN,by
,,PRP$,his
,,NN,see
,,JJ,full
,,NN,summary
Bella Donna's,SENTENCE  #5647,IN,after
,,DT,the
,,NN,death
,,IN,of
,,PRP$,their
,,JJS,best
,,NN,friend
,,CD,three
,,JJ,young
,,NNS,women
,,VB,decide
,,TO,to
,,VB,complete
,,PRP$,her
,,NN,bucket
,,NN,list
,,RB,only
,,TO,to
,,VB,find
,,CD,one
,,JJ,particular
,,NN,entry
,,RB,exceptionally
,,VBG,challenging
,,VBG,finding
,,JJ,TRUE
,,NN,love
I Am Not Your Perfect Mexican Daughter,SENTENCE  #5648,VBZ,follows
,,NNS,julia
,,NNS,reyes
,,WP,who
,,RB,often
,,VBZ,clashes
,,IN,with
,,PRP$,her
,,JJ,traditional
,,NNS,parents
,,WP,who
,,VBP,wish
,,PRP,she
,,VBD,were
,,RBR,more
,,IN,like
,,PRP$,her
,,NN,sister
,,DT,a
,,JJ,platonic
,,NN,ideal
,,IN,of
,,DT,a
,,JJ,mexican
,,NN,daughter
,,WRB,when
,,PRP$,her
,,NN,sister
,,VBZ,is
,,VBN,killed
,,PRP,it
,,VBZ,is
,,RB,up
,,TO,to
,,PRP$,her
,,TO,to
,,VB,hold
,,PRP$,her
,,NN,family
,,RB,together
Meet the Voxels,SENTENCE  #5649,DT,the
,,NN,life
,,IN,of
,,DT,a
,,NN,family
,,IN,of
,,JJ,video
,,NN,game
,,NNS,characters
Anthony Joshua: The Road to Klitschko,SENTENCE  #5650,VBZ,follows
,,DT,the
,,JJ,ibf
,,NN,world
,,NN,heavyweight
,,NN,champion
,,IN,over
,,DT,the
,,NN,course
,,IN,of
,,CD,two
,,NNS,years
,,IN,as
,,PRP,he
,,VBZ,prepares
,,IN,for
,,DT,the
,,JJS,biggest
,,NN,fight
,,IN,of
,,PRP$,his
,,NN,career
,,WRB,how
,,PRP,he
,,VBD,rose
,,TO,to
,,DT,the
,,NN,pinnacle
,,IN,of
,,PRP$,his
,,NN,sport
,,CC,and
,,WRB,how
,,PRP,he
,,VB,relaxes
,,RB,away
,,IN,from
,,DT,the
,,NN,ring
Kung Fu Elliot,SENTENCE  #5651,DT,the
,,NN,film
,,VBZ,tells
,,DT,the
,,JJ,bizarre
,,NN,story
,,IN,of
,,JJ,elliot
,,JJ,white
,,NN,lightning
,,NN,scott
,,WP,who
,,VBZ,plans
,,IN,on
,,VBG,becoming
,,NN,canada
,,NN,s
,,RB,first
,,VBD,kung
,,JJ,fu
,,NN,action
,,NN,hero
,,IN,with
,,PRP$,his
,,JJ,low
,,NN,budget
,,NN,karate
,,NN,epic
,,NN,blood
,,NN,fight
Chronicles of a Champion Golfer,SENTENCE  #5652,DT,a
,,NNS,sports
,,NN,documentary
,,IN,of
,,DT,the
,,RBS,most
,,JJ,iconic
,,NNS,performances
,,IN,at
,,DT,the
,,JJ,open
,,NN,championship
,,CD,one
,,IN,of
,,NN,golf
,,NNS,s
,,RBS,most
,,JJ,prestigious
,,NNS,tournaments
,,IN,on
,,DT,the
,,NN,pga
,,VBZ,tour
,,DT,a
,,JJ,selective
,,NN,group
,,IN,of
,,JJ,legendary
,,NNS,champions
,,IN,of
,,DT,the
,,NN,see
,,JJ,full
,,NN,summary
Nasce Uma Rainha,SENTENCE  #5653,WP,what
,,VBZ,happens
,,WRB,when
,,CD,two
,,NNS,godmothers
,,VBP,decide
,,TO,to
,,VB,help
,,VBG,aspiring
,,JJ,drag
,,NNS,queens
,,CC,and
,,JJ,drag
,,NNS,kings
Reggie Watts: Spatial,SENTENCE  #5654,RB,completely
,,JJ,improvised
,,NN,show
,,VBG,weaving
,,RB,together
,,NNS,sketches
,,JJ,short
,,NNS,stories
,,CC,and
,,NN,dream
,,NNS,sequences
,,VBD,filmed
,,JJ,live
,,IN,on
,,DT,a
,,NN,soundstage
,,IN,in
,,JJ,los
,,NNS,angeles
,,VBP,watts
,,NNS,waxes
,,JJ,poetic
,,IN,about
,,NN,flight
,,NNS,grits
,,CC,and
,,NNS,guns
A Tiger in the Dark: The Decadence Saga,SENTENCE  #5655,PRP,they
,,VBP,have
,,RB,only
,,CD,one
,,NN,purpose
,,TO,to
,,VB,find
,,PRP,you
Untitled Ayrton Senna Netflix Project,SENTENCE  #5656,JJ,fictional
,,NNS,miniseries
,,VBN,based
,,IN,on
,,DT,the
,,NN,life
,,IN,of
,,NN,ayrton
,,NN,senna
,,NN,da
,,NN,silva
,,DT,the
,,JJ,brazilian
,,NN,racing
,,NN,legend
,,WP,who
,,VBD,won
,,DT,the
,,NN,formula
,,CD,one
,,NN,world
,,NNS,drivers
,,VBP,championship
,,CD,three
,,NNS,times
Rodney Carrington: Here Comes the Truth,SENTENCE  #5657,JJ,raunchy
,,NN,country
,,JJ,comic
,,CC,and
,,JJ,musician
,,NN,rodney
,,NN,carrington
,,NNS,jokes
,,CC,and
,,NNS,sings
,,IN,about
,,NN,life
,,IN,in
,,PRP$,his
,,CD,40s
,,VBG,poking
,,NN,fun
,,IN,at
,,NN,sex
,,NNS,relationships
,,CC,and
,,VBG,gaining
,,NN,weight
Urzila Carlson: Overqualified Loser,SENTENCE  #5658,VB,stand
,,RP,up
,,JJ,comedian
,,NN,urzila
,,NN,carlson
,,VBZ,keeps
,,DT,the
,,NN,crowd
,,VBG,roaring
,,IN,with
,,PRP$,her
,,NNS,thoughts
,,IN,on
,,VBG,recasting
,,DT,the
,,JJS,biggest
,,NN,loser
,,NN,sex
,,NN,tape
,,NNS,regrets
,,CC,and
,,JJ,boxed
,,NN,wine
,,NNS,hangovers
Notes from Dunblane: Lesson from a School Shooting,SENTENCE  #5659,IN,in
,,DT,the
,,NN,wake
,,IN,of
,,DT,the
,,CD,2012
,,NN,sandy
,,NN,hook
,,JJ,elementary
,,NN,school
,,NN,massacre
,,WDT,that
,,VBD,took
,,DT,the
,,NNS,lives
,,IN,of
,,CD,20
,,JJ,first
,,NNS,graders
,,CC,and
,,PRP$,their
,,NNS,teachers
,,JJ,local
,,NNS,clergymen
,,RB,father
,,VBP,bob
,,JJ,weiss
,,VBZ,receives
,,DT,a
,,NN,letter
,,IN,from
,,DT,a
,,JJ,fellow
,,NN,see
,,JJ,full
,,NN,summary
Uganda Be Kidding Me Live,SENTENCE  #5660,DT,a
,,NN,culmination
,,IN,of
,,NN,chelsea
,,NN,handler
,,NN,s
,,VBP,stand
,,RP,up
,,NN,comedy
,,NN,tour
,,IN,in
,,NN,support
,,IN,of
,,PRP$,her
,,JJ,fourth
,,JJ,new
,,NN,york
,,NNS,times
,,CD,1
,,NN,bestseller
,,NN,uganda
,,VB,be
,,VBG,kidding
,,PRP,me
Vessel,SENTENCE  #5661,DT,a
,,JJ,fearless
,,NN,sea
,,NN,captain
,,VBZ,sails
,,DT,a
,,NN,ship
,,IN,through
,,NNS,loopholes
,,IN,in
,,JJ,international
,,NN,law
,,VBG,providing
,,NNS,abortions
,,IN,on
,,DT,the
,,JJ,high
,,NNS,seas
,,CC,and
,,VBG,leaving
,,IN,in
,,PRP$,her
,,NN,wake
,,DT,a
,,NN,network
,,IN,of
,,JJ,emboldened
,,NNS,activists
,,WP,who
,,VBP,trust
,,NNS,women
,,TO,to
,,VB,handle
,,NN,abortion
,,IN,on
,,PRP$,their
,,JJ,own
,,NNS,terms
Chiamatemi Francesco,SENTENCE  #5662,DT,a
,,NN,segment
,,IN,of
,,NN,father
,,NN,jorge
,,NN,bergoglio
,,NN,s
,,NN,journey
,,TO,to
,,VB,papecy
,,IN,in
,,DT,a
,,NN,country
,,JJ,torn
,,RB,apart
,,IN,by
,,JJ,argentine
,,JJ,military
,,NN,dictator
,,NN,jorge
,,NN,rafael
,,NN,videla
DeRay Davis: How to Act Black,SENTENCE  #5663,JJ,dynamic
,,JJ,comic
,,NN,deray
,,NN,davis
,,VBZ,hits
,,DT,the
,,NN,stage
,,IN,like
,,DT,a
,,NN,ball
,,IN,of
,,NN,fire
,,VBG,nailing
,,DT,the
,,NN,finer
,,NNS,points
,,IN,of
,,NN,living
,,NN,dating
,,CC,and
,,VBG,handling
,,NN,show
,,NN,business
,,IN,as
,,DT,a
,,JJ,black
,,NN,man
Kingdom Come,SENTENCE  #5664,VB,add
,,DT,a
,,NN,plot
CT Fletcher: My Magnificent Obsession,SENTENCE  #5665,NNS,c
,,VBP,t
,,RB,fletcher
,,VBZ,shows
,,PRP,you
,,PRP$,his
,,NN,story
,,CC,and
,,WP,what
,,PRP,he
,,VBD,s
,,DT,all
,,IN,about
Bloom,SENTENCE  #5666,NNS,women
,,VBP,try
,,TO,to
,,VB,make
,,PRP$,their
,,NN,way
,,IN,in
,,DT,the
,,NN,world
,,IN,of
,,NN,fashion
,,IN,in
,,NN,post
,,JJ,wwii
,,JJ,new
,,NN,york
Ao no ekusoshisuto: Kuro no iede,SENTENCE  #5667,VBG,feeling
,,VBN,insulted
,,IN,by
,,NN,rin
,,NN,kuro
,,VBZ,runs
,,RB,away
,,TO,to
,,VB,find
,,DT,a
,,JJ,new
,,NN,master
"Lusers, los amigos no se eligen",SENTENCE  #5668,CD,three
,,NNS,guys
,,IN,from
,,NNS,differents
,,NNS,countries
,,VBP,peru
,,NN,argentina
,,CC,and
,,NN,chile
,,VBP,come
,,RB,together
,,IN,in
,,DT,a
,,JJ,funny
,,NN,adventure
,,IN,through
,,DT,the
,,NN,jungle
,,IN,in
,,NN,order
,,TO,to
,,VB,get
,,TO,to
,,DT,the
,,JJ,final
,,IN,of
,,DT,the
,,JJ,fifa
,,NN,world
,,NN,cup
,,NN,brasil
,,CD,2014
The Heart of a Woman,SENTENCE  #5669,CD,three
,,NNS,individuals
,,VBP,wrestle
,,IN,with
,,DT,the
,,NN,decision
,,TO,to
,,VB,work
,,IN,in
,,DT,the
,,NN,sex
,,NN,industry
,,IN,in
,,NN,order
,,TO,to
,,VB,survive
,,PRP,they
,,VBP,struggle
,,RB,physically
,,RB,emotionally
,,CC,and
,,RB,spiritually
,,TO,to
,,VB,find
,,NN,legitimacy
,,IN,in
,,DT,a
,,RB,morally
,,JJ,corrupt
,,NN,world
,,WDT,that
,,VBZ,takes
,,DT,no
,,NNS,prisoners
Angel 'n' Devil,SENTENCE  #5670,IN,at
,,DT,every
,,NN,turn
,,JJ,evil
,,VBZ,threatens
,,TO,to
,,VB,overtake
,,JJ,good
,,CC,and
,,VB,rule
,,DT,the
,,NN,world
,,IN,in
,,DT,a
,,NN,world
,,VBN,known
,,IN,as
,,DT,the
,,NN,copper
,,NN,dimension
,,DT,the
,,NN,k
,,IN,o
,,JJ,bad
,,NNS,girls
,,VBP,are
,,PRP$,their
,,JJ,last
,,NN,hope
,,TO,to
,,VB,fight
,,RP,off
,,NNS,demons
,,CC,and
,,JJ,other
,,JJ,evil
,,VBP,see
,,JJ,full
,,NN,summary
Brent Morin: I'm Brent Morin,SENTENCE  #5671,IN,in
,,DT,a
,,JJ,witty
,,NN,solo
,,NN,show
,,JJ,brent
,,NN,morin
,,VBZ,serves
,,RP,up
,,JJ,infectious
,,NNS,laughs
,,IN,on
,,DT,the
,,NN,agony
,,IN,of
,,NN,puberty
,,JJ,hot
,,NN,guy
,,NNS,problems
,,CC,and
,,DT,the
,,NN,time
,,PRP$,his
,,NN,girlfriend
,,VBD,dumped
,,PRP,him
,,IN,for
,,DT,a
,,NN,magician
"Wetten, dass war's..?",SENTENCE  #5672,IN,in
,,PRP$,his
,,NN,farewell
,,NN,show
,,JJ,legendary
,,JJ,german
,,NN,host
,,JJ,frank
,,NN,elstner
,,NNS,digs
,,JJ,deep
,,CC,and
,,NNS,savors
,,PRP$,his
,,NNS,discussions
,,IN,with
,,NNS,stars
,,JJ,such
,,IN,as
,,NN,daniel
,,NN,brühl
,,CC,and
,,JJ,lena
,,NN,meyer
,,NN,landrut
Untitled We are the Nobles Reboot,SENTENCE  #5673,CD,three
,,VBD,spoiled
,,CC,and
,,JJ,superficial
,,NNS,children
,,CC,and
,,PRP$,their
,,NN,self
,,VBN,made
,,JJ,wealthy
,,NN,father
,,WP,who
,,VBZ,feigns
,,NN,bankruptcy
,,TO,to
,,VB,cut
,,PRP,them
,,RP,off
,,CC,and
,,NNS,forces
,,PRP,them
,,TO,to
,,VB,do
,,DT,the
,,JJ,unthinkable
,,VB,get
,,DT,a
,,NN,job
Nailed It! France,SENTENCE  #5674,IN,on
,,DT,this
,,NN,fun
,,CC,and
,,JJ,funny
,,NN,competition
,,NN,show
,,NN,home
,,NNS,bakers
,,VBD,talented
,,IN,in
,,NN,catastrophe
,,NN,struggle
,,TO,to
,,VB,re
,,NN,create
,,NN,dessert
,,NNS,masterpieces
,,CC,and
,,VB,win
,,DT,a
,,CD,5
,,CD,0
,,NN,euro
,,NN,prize
The Warmth of Other Suns,SENTENCE  #5675,DT,the
,,NN,story
,,IN,of
,,DT,the
,,NNS,decades
,,JJ,long
,,NN,migration
,,IN,of
,,JJ,african
,,NNS,americans
,,VBG,fleeing
,,DT,the
,,NN,south
,,IN,for
,,DT,a
,,JJR,better
,,NN,life
Learning Time with Timmy,SENTENCE  #5676,RB,discover
,,JJ,new
,,NNS,words
,,CC,and
,,NN,join
,,IN,in
,,DT,the
,,NNS,activities
,,IN,with
,,NN,timmy
,,CC,and
,,PRP$,his
,,NNS,friends
,,IN,in
,,DT,this
,,NN,fun
,,VBG,learning
,,NN,series
,,VBN,developed
,,IN,by
,,NN,aardman
,,CC,and
,,DT,the
,,JJ,british
,,NN,council
,,NN,world
,,VBZ,expects
,,IN,in
,,VBG,teaching
,,JJ,english
Lucas Brothers: On Drugs,SENTENCE  #5677,NN,deadpan
,,NN,twin
,,NNS,comics
,,NN,keith
,,CC,and
,,JJ,kenny
,,NNS,lucas
,,VBP,take
,,DT,the
,,NN,stage
,,IN,in
,,NN,brooklyn
,,IN,with
,,DT,a
,,NN,set
,,WDT,that
,,VBZ,touches
,,IN,on
,,NNS,drugs
,,NN,race
,,NN,deion
,,NNS,sanders
,,NNS,teachers
,,CC,and
,,JJ,o
,,NN,j
,,NN,simpson
Fat Man Little Boy,SENTENCE  #5678,VB,add
,,DT,a
,,NN,plot
Vir Das: Losing It,SENTENCE  #5679,VBG,losing
,,PRP,it
,,VBZ,is
,,DT,a
,,JJ,vir
,,JJ,das
,,NN,journey
,,IN,of
,,JJ,africa
,,NN,india
,,CC,and
,,NN,america
,,CC,and
,,NNS,religions
,,PRP,he
,,VBZ,touches
,,JJ,many
,,NNS,topics
,,IN,with
,,NN,audience
,,VBG,laughing
,,IN,throughout
Dennis Nilsen's the History of A Drowning Boy Project,SENTENCE  #5680,VB,add
,,DT,a
,,NN,plot
Barbie: Happy Birthday to You!,SENTENCE  #5681,VB,get
,,JJ,ready
,,TO,to
,,VB,make
,,DT,a
,,NN,wish
,,CC,and
,,VBP,have
,,DT,the
,,RBS,most
,,JJ,amazing
,,NN,birthday
,,RB,ever
,,IN,with
,,DT,a
,,JJ,little
,,NN,help
,,IN,from
,,NN,barbie
,,CC,and
,,DT,a
,,RB,very
,,JJ,special
,,NN,guest
Tú no eres especial,SENTENCE  #5682,CD,16
,,NN,year
,,JJ,old
,,NN,amaia
,,VBZ,is
,,VBN,forced
,,TO,to
,,VB,leave
,,NN,barcelona
,,IN,behind
,,TO,to
,,VB,move
,,TO,to
,,VB,salavarría
,,DT,the
,,JJ,navarrese
,,NN,hometown
,,IN,of
,,PRP$,her
,,NN,grandmother
,,WP,who
,,VBD,was
,,VBN,believed
,,TO,to
,,VB,be
,,DT,a
,,NN,witch
,,CC,and
,,WP$,whose
,,NNS,powers
,,VBP,amaia
,,MD,might
,,VB,have
,,VBN,inherited
Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,SENTENCE  #5683,NNS,comedians
,,VBP,jeff
,,JJ,foxworthy
,,CC,and
,,VBZ,larry
,,DT,the
,,NN,cable
,,NN,guy
,,VB,bring
,,PRP$,their
,,JJ,distinctive
,,NN,brand
,,IN,of
,,NN,humor
,,TO,to
,,DT,a
,,VBN,packed
,,NN,crowd
,,IN,in
,,NN,minneapolis
Untitled Castlevania Project,SENTENCE  #5684,NN,plot
,,IN,under
,,NNS,wraps
The Hills Have Eyes for You,SENTENCE  #5685,NN,plot
,,JJ,unknown
Forks Over Knives Presents: The Engine 2 Kitchen Rescue,SENTENCE  #5686,NN,join
,,NN,rip
,,VBD,esselstyn
,,JJ,former
,,NN,texas
,,NN,firefighter
,,CC,and
,,VBG,bestselling
,,NN,author
,,IN,as
,,PRP,he
,,VBZ,teaches
,,DT,the
,,JJ,white
,,CC,and
,,JJ,wali
,,NNS,families
,,DT,the
,,NNS,basics
,,IN,of
,,DT,a
,,JJ,whole
,,NN,food
,,NN,plant
,,VBN,based
,,JJ,diet
She Did That,SENTENCE  #5687,DT,an
,,NN,extension
,,IN,of
,,NN,renae
,,NN,bluitt
,,NN,s
,,IN,in
,,PRP$,her
,,NNS,shoes
,,IN,blog
,,PRP,she
,,VBD,did
,,IN,that
,,VBZ,offers
,,DT,an
,,NN,intimate
,,NN,peek
,,IN,inside
,,DT,the
,,NNS,lives
,,IN,of
,,CD,four
,,JJ,black
,,NNS,women
,,WP,who
,,RB,continuously
,,VBP,raise
,,DT,the
,,NN,glass
,,NN,ceiling
,,IN,for
,,JJ,future
,,VBP,see
,,JJ,full
,,NN,summary
The Mosque Next Door,SENTENCE  #5688,IN,for
,,JJ,many
,,JJ,non
,,NNS,muslim
,,VBZ,australians
,,DT,the
,,NN,mosque
,,VBZ,is
,,DT,a
,,NN,symbol
,,IN,of
,,VBG,growing
,,NNS,fears
,,IN,that
,,NN,islam
,,VBZ,is
,,JJ,antithetical
,,TO,to
,,DT,the
,,JJ,australian
,,NN,way
,,IN,of
,,NN,life
,,RB,even
,,JJ,dangerous
,,CC,but
,,JJ,many
,,NNS,australians
,,VBP,have
,,RB,never
,,VBN,stepped
,,VB,see
,,JJ,full
,,NN,summary
Gad Elmaleh: Part En Live,SENTENCE  #5689,NN,netflix
,,VBP,stand
,,RP,up
,,JJ,special
,,IN,that
,,DT,the
,,RB,well
,,VBN,known
,,NN,comedian
,,VBN,performed
,,IN,in
,,NN,montreal
,,IN,in
,,JJ,english
Thiago Ventura: Pokas,SENTENCE  #5690,RB,thiago
,,NN,ventura
,,NNS,jokes
,,IN,about
,,NN,living
,,IN,in
,,DT,a
,,JJ,poor
,,JJ,brazilian
,,NN,community
,,VBG,talking
,,IN,about
,,JJ,social
